MR32 CSV
Name,EMG 1 channel recording 1
Frequency,2000
Date,25-03-2022 10:25:34
"Time,s","VMO RT,uV"
4.2805,139.1
4.2810,144.3
4.2815,154.4
4.2820,180
4.2825,200.5
4.2830,192.9
4.2835,161.7
4.2840,124.5
4.2845,86.96
4.2850,50.34
4.2855,29.28
4.2860,34.47
4.2865,50.03
4.2870,51.56
4.2875,37.82
4.2880,27.14
4.2885,27.45
4.2890,30.19
4.2895,29.28
4.2900,28.36
4.2905,29.58
4.2910,28.67
4.2915,25.01
4.2920,21.34
4.2925,17.38
4.2930,13.41
4.2935,11.27
4.2940,10.05
4.2945,5.473
4.2950,-1.241
4.2955,-5.514
4.2960,-8.566
4.2965,-16.5
4.2970,-24.13
4.2975,-21.69
4.2980,-13.45
4.2985,-14.98
4.2990,-25.96
4.2995,-29.62
4.3000,-23.22
4.3005,-16.2
4.3010,2.726
4.3015,61.02
4.3020,153.2
4.3025,235.3
4.3030,284.1
4.3035,314
4.3040,317.1
4.3045,250.2
4.3050,114.1
4.3055,-7.345
4.3060,-46.41
4.3065,-38.78
4.3070,-64.11
4.3075,-132.8
4.3080,-196.9
4.3085,-232.9
4.3090,-244.8
4.3095,-208.2
4.3100,-101
4.3105,22.56
4.3110,75.06
4.3115,47.28
4.3120,8.83
4.3125,-10.4
4.3130,-54.96
4.3135,-137.7
4.3140,-197.2
4.3145,-196
4.3150,-186.5
4.3155,-230.1
4.3160,-303.4
4.3165,-349.2
4.3170,-360.8
4.3175,-363.2
4.3180,-346.7
4.3185,-286
4.3190,-202.4
4.3195,-143.8
4.3200,-119.4
4.3205,-98.9
4.3210,-69.91
4.3215,-48.55
4.3220,-38.48
4.3225,-22.6
4.3230,4.252
4.3235,32.02
4.3240,57.05
4.3245,78.41
4.3250,78.41
4.3255,45.76
4.3260,7.914
4.3265,1.505
4.3270,20.43
4.3275,31.72
4.3280,35.38
4.3285,63.15
4.3290,110.5
4.3295,125.1
4.3300,76.58
4.3305,-4.293
4.3310,-72.96
4.3315,-112.9
4.3320,-116.6
4.3325,-64.72
4.3330,35.38
4.3335,125.4
4.3340,146.2
4.3345,105.3
4.3350,62.54
4.3355,58.27
4.3360,81.77
4.3365,98.25
4.3370,84.21
4.3375,41.49
4.3380,-6.43
4.3385,-33.59
4.3390,-34.51
4.3395,-24.13
4.3400,-7.65
4.3405,30.5
4.3410,93.98
4.3415,148.3
4.3420,154.1
4.3425,112.9
4.3430,62.54
4.3435,32.64
4.3440,23.78
4.3445,25.01
4.3450,33.25
4.3455,52.17
4.3460,84.52
4.3465,124.8
4.3470,157.2
4.3475,171.2
4.3480,174.2
4.3485,178.2
4.3490,175.2
4.3495,148.3
4.3500,106.8
4.3505,82.69
4.3510,90.32
4.3515,111.7
4.3520,131.8
4.3525,155.9
4.3530,189.5
4.3535,234.4
4.3540,306.1
4.3545,409.9
4.3550,485.2
4.3555,430.3
4.3560,223.4
4.3565,-28.1
4.3570,-206.9
4.3575,-308.6
4.3580,-398.6
4.3585,-482.8
4.3590,-497.5
4.3595,-421.2
4.3600,-315
4.3605,-244.2
4.3610,-210.6
4.3615,-182.2
4.3620,-142.5
4.3625,-91.88
4.3630,-34.51
4.3635,8.83
4.3640,11.58
4.3645,-21.08
4.3650,-45.8
4.3655,-33.9
4.3660,-5.819
4.3665,4.557
4.3670,-1.241
4.3675,-3.988
4.3680,-0.9362
4.3685,-5.514
4.3690,-15.28
4.3695,-18.03
4.3700,-21.99
4.3705,-45.8
4.3710,-74.79
4.3715,-57.7
4.3720,26.53
4.3725,132.7
4.3730,195
4.3735,202
4.3740,183.4
4.3745,141.9
4.3750,41.18
4.3755,-123.9
4.3760,-285.7
4.3765,-366.9
4.3770,-362.6
4.3775,-327.2
4.3780,-289.7
4.3785,-231.1
4.3790,-142.9
4.3795,-59.84
4.3800,-14.06
4.3805,5.168
4.3810,20.43
4.3815,23.17
4.3820,3.337
4.3825,-8.261
4.3830,25.62
4.3835,87.57
4.3840,120.8
4.3845,108
4.3850,85.43
4.3855,73.84
4.3860,49.73
4.3865,1.505
4.3870,-39.09
4.3875,-48.85
4.3880,-51.6
4.3885,-67.77
4.3890,-69.91
4.3895,-31.76
4.3900,4.863
4.3905,-22.91
4.3910,-110.8
4.3915,-184.4
4.3920,-195.7
4.3925,-167
4.3930,-137.4
4.3935,-111.7
4.3940,-76.01
4.3945,-32.68
4.3950,6.694
4.3955,42.71
4.3960,82.99
4.3965,126
4.3970,163
4.3975,187.4
4.3980,198.7
4.3985,198.7
4.3990,191
4.3995,175.8
4.4000,147.1
4.4005,106.2
4.4010,74.14
4.4015,74.45
4.4020,101
4.4025,119.6
4.4030,103.4
4.4035,54.91
4.4040,-7.04
4.4045,-67.47
4.4050,-111.7
4.4055,-123
4.4060,-97.99
4.4065,-58.01
4.4070,-29.62
4.4075,-17.42
4.4080,-7.956
4.4085,5.473
4.4090,15.24
4.4095,16.77
4.4100,19.21
4.4105,30.5
4.4110,41.18
4.4115,35.38
4.4120,12.8
4.4125,-7.956
4.4130,-10.7
4.4135,1.811
4.4140,14.02
4.4145,17.99
4.4150,19.51
4.4155,23.78
4.4160,25.62
4.4165,21.95
4.4170,21.34
4.4175,29.28
4.4180,33.86
4.4185,21.34
4.4190,1.811
4.4195,-2.157
4.4200,11.27
4.4205,22.26
4.4210,17.68
4.4215,5.473
4.4220,-8.566
4.4225,-34.2
4.4230,-73.88
4.4235,-109.9
4.4240,-120.9
4.4245,-107.4
4.4250,-86.09
4.4255,-71.13
4.4260,-66.25
4.4265,-57.09
4.4270,-23.22
4.4275,34.47
4.4280,84.52
4.4285,99.78
4.4290,98.56
4.4295,109.5
4.4300,112.9
4.4305,54.61
4.4310,-62.89
4.4315,-158.1
4.4320,-154.8
4.4325,-63.2
4.4330,45.45
4.4335,116.3
4.4340,133.3
4.4345,101
4.4350,40.27
4.4355,-8.871
4.4360,-16.81
4.4365,10.05
4.4370,47.59
4.4375,84.21
4.4380,122.1
4.4385,154.1
4.4390,164.2
4.4395,147.4
4.4400,112.3
4.4405,72.92
4.4410,46.06
4.4415,44.84
4.4420,62.85
4.4425,75.06
4.4430,63.77
4.4435,37.82
4.4440,18.29
4.4445,14.93
4.4450,26.53
4.4455,45.76
4.4460,58.58
4.4465,52.78
4.4470,37.52
4.4475,40.27
4.4480,69.56
4.4485,97.34
4.4490,96.73
4.4495,77.19
4.4500,62.54
4.4505,44.54
4.4510,-0.02059
4.4515,-56.18
4.4520,-68.99
4.4525,-8.871
4.4530,82.08
4.4535,135.2
4.4540,125.7
4.4545,83.3
4.4550,37.52
4.4555,-10.4
4.4560,-63.2
4.4565,-103.5
4.4570,-118.7
4.4575,-127.6
4.4580,-151.4
4.4585,-174.3
4.4590,-162.7
4.4595,-125.2
4.4600,-106.2
4.4605,-110.5
4.4610,-73.88
4.4615,44.84
4.4620,183.1
4.4625,233.1
4.4630,174.9
4.4635,88.18
4.4640,34.47
4.4645,-10.4
4.4650,-82.42
4.4655,-152
4.4660,-172.2
4.4665,-161.2
4.4670,-169.4
4.4675,-192.6
4.4680,-178.3
4.4685,-120.9
4.4690,-83.34
4.4695,-106.8
4.4700,-158.1
4.4705,-189.2
4.4710,-206
4.4715,-235.6
4.4720,-262.2
4.4725,-247.8
4.4730,-196
4.4735,-152.9
4.4740,-144.1
4.4745,-145.9
4.4750,-127.6
4.4755,-92.8
4.4760,-65.64
4.4765,-52.21
4.4770,-39.7
4.4775,-20.47
4.4780,-5.514
4.4785,-6.124
4.4790,-14.98
4.4795,-11.62
4.4800,6.999
4.4805,18.9
4.4810,4.557
4.4815,-21.08
4.4820,-28.4
4.4825,-16.5
4.4830,-11.01
4.4835,-20.47
4.4840,-19.86
4.4845,4.863
4.4850,32.94
4.4855,38.13
4.4860,30.5
4.4865,35.99
4.4870,53.39
4.4875,64.38
4.4880,68.65
4.4885,80.25
4.4890,99.17
4.4895,111.1
4.4900,116.9
4.4905,126.3
4.4910,132.1
4.4915,120.2
4.4920,106.8
4.4925,128.8
4.4930,189.2
4.4935,244.1
4.4940,257
4.4945,239.6
4.4950,218.5
4.4955,190.4
4.4960,134.3
4.4965,58.58
4.4970,-1.852
4.4975,-35.73
4.4980,-71.13
4.4985,-130.3
4.4990,-189.2
4.4995,-202.1
4.5000,-160.9
4.5005,-104.7
4.5010,-63.81
4.5015,-25.35
4.5020,28.67
4.5025,75.97
4.5030,72.31
4.5035,21.65
4.5040,-24.13
4.5045,-35.12
4.5050,-35.73
4.5055,-51.6
4.5060,-63.81
4.5065,-45.19
4.5070,-14.67
4.5075,-15.59
4.5080,-48.55
4.5085,-70.52
4.5090,-56.79
4.5095,-28.4
4.5100,-12.23
4.5105,-4.904
4.5110,7.609
4.5115,25.01
4.5120,35.99
4.5125,39.96
4.5130,43.01
4.5135,46.37
4.5140,46.67
4.5145,45.76
4.5150,46.37
4.5155,47.89
4.5160,47.89
4.5165,46.67
4.5170,46.67
4.5175,47.28
4.5180,46.98
4.5185,45.76
4.5190,44.23
4.5195,42.1
4.5200,39.96
4.5205,38.74
4.5210,38.43
4.5215,38.13
4.5220,36.91
4.5225,35.08
4.5230,32.94
4.5235,30.19
4.5240,27.75
4.5245,25.92
4.5250,24.09
4.5255,21.95
4.5260,19.82
4.5265,19.21
4.5270,18.9
4.5275,18.29
4.5280,16.46
4.5285,14.32
4.5290,13.1
4.5295,12.8
4.5300,12.49
4.5305,12.19
4.5310,10.97
4.5315,8.83
4.5320,6.694
4.5325,4.863
4.5330,3.947
4.5335,3.337
4.5340,2.726
4.5345,2.421
4.5350,2.116
4.5355,2.116
4.5360,2.116
4.5365,1.811
4.5370,0.2846
4.5375,-1.241
4.5380,-2.767
4.5385,-2.767
4.5390,-2.462
4.5395,-2.767
4.5400,-4.293
4.5405,-5.514
4.5410,-5.819
4.5415,-5.514
4.5420,-5.514
4.5425,-5.819
4.5430,-6.735
4.5435,-7.65
4.5440,-8.261
4.5445,-8.566
4.5450,-8.566
4.5455,-8.871
4.5460,-8.871
4.5465,-8.566
4.5470,-7.956
4.5475,-7.65
4.5480,-8.566
4.5485,-9.787
4.5490,-10.7
4.5495,-10.7
4.5500,-11.01
4.5505,-11.01
4.5510,-11.31
4.5515,-11.62
4.5520,-11.31
4.5525,-10.4
4.5530,-9.787
4.5535,-9.482
4.5540,-10.09
4.5545,-11.01
4.5550,-11.31
4.5555,-11.01
4.5560,-10.4
4.5565,-10.4
4.5570,-11.92
4.5575,-12.84
4.5580,-12.53
4.5585,-11.31
4.5590,-11.01
4.5595,-12.23
4.5600,-13.14
4.5605,-12.53
4.5610,-10.7
4.5615,-10.09
4.5620,-11.92
4.5625,-13.14
4.5630,-12.84
4.5635,-11.92
4.5640,-11.62
4.5645,-11.31
4.5650,-9.787
4.5655,-9.176
4.5660,-10.09
4.5665,-11.92
4.5670,-12.23
4.5675,-11.01
4.5680,-10.4
4.5685,-10.4
4.5690,-10.09
4.5695,-9.176
4.5700,-9.176
4.5705,-10.09
4.5710,-10.4
4.5715,-9.482
4.5720,-8.566
4.5725,-8.261
4.5730,-7.65
4.5735,-6.43
4.5740,-6.43
4.5745,-7.345
4.5750,-7.65
4.5755,-6.124
4.5760,-5.514
4.5765,-7.345
4.5770,-8.871
4.5775,-7.956
4.5780,-6.43
4.5785,-6.735
4.5790,-7.956
4.5795,-7.345
4.5800,-6.124
4.5805,-6.124
4.5810,-7.65
4.5815,-7.956
4.5820,-6.735
4.5825,-5.819
4.5830,-6.124
4.5835,-6.735
4.5840,-6.124
4.5845,-5.514
4.5850,-5.514
4.5855,-5.819
4.5860,-5.819
4.5865,-5.209
4.5870,-3.988
4.5875,-2.462
4.5880,-1.852
4.5885,-3.073
4.5890,-6.124
4.5895,-9.482
4.5900,-10.7
4.5905,-9.787
4.5910,-7.04
4.5915,-4.904
4.5920,-3.988
4.5925,-4.904
4.5930,-5.514
4.5935,-5.514
4.5940,-4.599
4.5945,-3.073
4.5950,-0.631
4.5955,2.421
4.5960,4.252
4.5965,3.337
4.5970,2.116
4.5975,2.421
4.5980,4.252
4.5985,5.168
4.5990,3.947
4.5995,2.116
4.6000,0.5898
4.6005,-0.3258
4.6010,-0.9362
4.6015,-0.9362
4.6020,-0.3258
4.6025,-0.3258
4.6030,-0.9362
4.6035,-1.852
4.6040,-1.241
4.6045,-0.631
4.6050,-1.547
4.6055,-4.293
4.6060,-7.04
4.6065,-7.956
4.6070,-7.956
4.6075,-7.65
4.6080,-6.124
4.6085,-4.293
4.6090,-3.378
4.6095,-4.293
4.6100,-5.819
4.6105,-5.819
4.6110,-3.683
4.6115,-0.02059
4.6120,4.252
4.6125,9.44
4.6130,13.71
4.6135,14.32
4.6140,11.58
4.6145,7.304
4.6150,5.473
4.6155,7.609
4.6160,12.49
4.6165,17.07
4.6170,17.99
4.6175,14.63
4.6180,8.22
4.6185,2.116
4.6190,-1.852
4.6195,-2.462
4.6200,-0.631
4.6205,1.505
4.6210,2.726
4.6215,2.421
4.6220,1.811
4.6225,1.505
4.6230,0.895
4.6235,-0.02059
4.6240,-0.02059
4.6245,0.895
4.6250,2.116
4.6255,2.726
4.6260,3.031
4.6265,4.252
4.6270,5.778
4.6275,6.083
4.6280,4.863
4.6285,2.421
4.6290,0.2846
4.6295,0.2846
4.6300,1.811
4.6305,2.421
4.6310,1.811
4.6315,0.895
4.6320,0.895
4.6325,1.811
4.6330,1.505
4.6335,-0.02059
4.6340,-0.02059
4.6345,0.5898
4.6350,-0.02059
4.6355,-1.547
4.6360,-2.157
4.6365,-0.3258
4.6370,1.505
4.6375,1.2
4.6380,-0.02059
4.6385,-0.02059
4.6390,0.895
4.6395,1.2
4.6400,0.5898
4.6405,0.2846
4.6410,1.2
4.6415,1.811
4.6420,0.895
4.6425,0.5898
4.6430,1.505
4.6435,2.726
4.6440,3.031
4.6445,2.421
4.6450,2.421
4.6455,2.116
4.6460,1.2
4.6465,0.5898
4.6470,1.505
4.6475,2.421
4.6480,2.116
4.6485,1.2
4.6490,0.5898
4.6495,1.505
4.6500,2.726
4.6505,3.031
4.6510,2.726
4.6515,2.726
4.6520,3.337
4.6525,3.642
4.6530,3.031
4.6535,1.505
4.6540,0.2846
4.6545,0.2846
4.6550,0.895
4.6555,1.2
4.6560,1.505
4.6565,2.116
4.6570,2.116
4.6575,1.2
4.6580,0.2846
4.6585,0.5898
4.6590,1.505
4.6595,1.811
4.6600,1.811
4.6605,2.116
4.6610,2.726
4.6615,2.726
4.6620,2.421
4.6625,2.726
4.6630,3.337
4.6635,3.031
4.6640,1.811
4.6645,1.2
4.6650,1.811
4.6655,2.116
4.6660,0.895
4.6665,-0.631
4.6670,-0.631
4.6675,0.5898
4.6680,1.811
4.6685,1.505
4.6690,0.895
4.6695,0.5898
4.6700,0.5898
4.6705,0.895
4.6710,1.505
4.6715,2.421
4.6720,2.421
4.6725,1.505
4.6730,0.5898
4.6735,0.2846
4.6740,0.2846
4.6745,0.2846
4.6750,0.5898
4.6755,1.2
4.6760,1.811
4.6765,2.116
4.6770,1.811
4.6775,1.2
4.6780,-0.02059
4.6785,-1.241
4.6790,-0.9362
4.6795,-0.02059
4.6800,0.2846
4.6805,-0.02059
4.6810,-0.631
4.6815,-0.9362
4.6820,-1.547
4.6825,-1.547
4.6830,-0.631
4.6835,0.895
4.6840,2.116
4.6845,1.505
4.6850,-0.02059
4.6855,-0.02059
4.6860,0.895
4.6865,1.811
4.6870,1.811
4.6875,0.895
4.6880,-0.02059
4.6885,-0.02059
4.6890,0.5898
4.6895,1.505
4.6900,1.2
4.6905,-0.02059
4.6910,-0.631
4.6915,-0.02059
4.6920,0.895
4.6925,1.505
4.6930,1.811
4.6935,1.811
4.6940,0.895
4.6945,-0.3258
4.6950,-0.9362
4.6955,-0.02059
4.6960,1.2
4.6965,0.2846
4.6970,-1.547
4.6975,-3.073
4.6980,-1.852
4.6985,-0.631
4.6990,-0.9362
4.6995,-1.852
4.7000,-1.547
4.7005,-0.02059
4.7010,1.2
4.7015,0.5898
4.7020,-0.02059
4.7025,-0.02059
4.7030,0.2846
4.7035,0.895
4.7040,0.5898
4.7045,0.2846
4.7050,-0.3258
4.7055,-0.9362
4.7060,-0.9362
4.7065,-0.02059
4.7070,0.5898
4.7075,-0.02059
4.7080,-1.241
4.7085,-1.241
4.7090,-0.3258
4.7095,-0.3258
4.7100,-1.241
4.7105,-1.852
4.7110,-0.9362
4.7115,-0.3258
4.7120,-1.547
4.7125,-3.073
4.7130,-2.767
4.7135,-0.9362
4.7140,-0.02059
4.7145,-0.631
4.7150,-1.241
4.7155,-0.9362
4.7160,-0.3258
4.7165,-0.631
4.7170,-0.9362
4.7175,-0.3258
4.7180,0.895
4.7185,1.505
4.7190,0.5898
4.7195,-0.3258
4.7200,-0.9362
4.7205,-0.3258
4.7210,-0.02059
4.7215,-0.02059
4.7220,-0.3258
4.7225,-0.631
4.7230,-0.9362
4.7235,-1.241
4.7240,-1.241
4.7245,-0.9362
4.7250,-0.9362
4.7255,-0.9362
4.7260,-1.241
4.7265,-1.241
4.7270,-1.241
4.7275,-0.9362
4.7280,-0.631
4.7285,-0.631
4.7290,-1.547
4.7295,-2.767
4.7300,-3.073
4.7305,-1.852
4.7310,-0.631
4.7315,-0.9362
4.7320,-2.462
4.7325,-2.767
4.7330,-2.157
4.7335,-1.852
4.7340,-2.462
4.7345,-3.073
4.7350,-2.157
4.7355,-0.631
4.7360,-0.02059
4.7365,-0.3258
4.7370,-0.631
4.7375,-0.02059
4.7380,0.895
4.7385,1.811
4.7390,1.505
4.7395,0.895
4.7400,0.5898
4.7405,0.5898
4.7410,-0.02059
4.7415,-0.631
4.7420,-0.9362
4.7425,-0.631
4.7430,-0.631
4.7435,-1.852
4.7440,-1.852
4.7445,-0.9362
4.7450,0.5898
4.7455,1.2
4.7460,0.5898
4.7465,-0.3258
4.7470,-1.241
4.7475,-1.547
4.7480,-0.631
4.7485,-0.02059
4.7490,0.2846
4.7495,-0.631
4.7500,-1.852
4.7505,-1.547
4.7510,-0.3258
4.7515,0.895
4.7520,2.421
4.7525,3.031
4.7530,2.421
4.7535,0.5898
4.7540,-0.631
4.7545,-0.3258
4.7550,0.5898
4.7555,2.116
4.7560,2.726
4.7565,3.031
4.7570,3.642
4.7575,3.642
4.7580,2.421
4.7585,1.2
4.7590,0.5898
4.7595,0.5898
4.7600,0.5898
4.7605,-0.02059
4.7610,-0.3258
4.7615,-0.02059
4.7620,0.5898
4.7625,0.895
4.7630,0.895
4.7635,0.895
4.7640,0.895
4.7645,0.5898
4.7650,-0.02059
4.7655,-0.02059
4.7660,0.895
4.7665,1.505
4.7670,0.895
4.7675,0.5898
4.7680,0.5898
4.7685,0.895
4.7690,1.2
4.7695,1.505
4.7700,0.895
4.7705,0.2846
4.7710,0.2846
4.7715,1.2
4.7720,2.116
4.7725,1.811
4.7730,0.895
4.7735,0.895
4.7740,1.505
4.7745,1.2
4.7750,-0.02059
4.7755,-0.9362
4.7760,-1.241
4.7765,-1.547
4.7770,-1.852
4.7775,-0.9362
4.7780,0.2846
4.7785,0.2846
4.7790,-0.9362
4.7795,-1.241
4.7800,-0.02059
4.7805,1.505
4.7810,0.895
4.7815,-0.3258
4.7820,-0.3258
4.7825,0.895
4.7830,0.5898
4.7835,-0.3258
4.7840,-1.241
4.7845,-0.3258
4.7850,0.2846
4.7855,-0.02059
4.7860,-0.631
4.7865,-0.9362
4.7870,-1.241
4.7875,-1.547
4.7880,-2.157
4.7885,-2.157
4.7890,-1.547
4.7895,-0.3258
4.7900,-0.02059
4.7905,0.2846
4.7910,-0.02059
4.7915,-0.02059
4.7920,-0.631
4.7925,-1.241
4.7930,-2.157
4.7935,-2.157
4.7940,-1.852
4.7945,-1.547
4.7950,-1.241
4.7955,-0.631
4.7960,-0.02059
4.7965,0.2846
4.7970,-0.631
4.7975,-1.547
4.7980,-0.9362
4.7985,-0.02059
4.7990,-0.02059
4.7995,-1.547
4.8000,-2.157
4.8005,-1.852
4.8010,-1.241
4.8015,-1.241
4.8020,-1.852
4.8025,-2.157
4.8030,-1.852
4.8035,-1.852
4.8040,-1.852
4.8045,-1.547
4.8050,-1.241
4.8055,-0.631
4.8060,-0.02059
4.8065,0.5898
4.8070,1.2
4.8075,1.505
4.8080,2.116
4.8085,2.116
4.8090,0.895
4.8095,-1.547
4.8100,-3.378
4.8105,-2.462
4.8110,0.5898
4.8115,2.421
4.8120,1.505
4.8125,-0.3258
4.8130,-1.547
4.8135,-2.157
4.8140,-2.767
4.8145,-3.073
4.8150,-2.157
4.8155,-0.02059
4.8160,0.895
4.8165,1.2
4.8170,1.505
4.8175,2.421
4.8180,2.726
4.8185,1.505
4.8190,0.2846
4.8195,0.895
4.8200,1.505
4.8205,1.2
4.8210,-0.02059
4.8215,-0.02059
4.8220,0.2846
4.8225,0.5898
4.8230,0.2846
4.8235,-0.02059
4.8240,0.895
4.8245,1.505
4.8250,1.505
4.8255,0.2846
4.8260,-1.241
4.8265,-2.157
4.8270,-1.241
4.8275,-0.02059
4.8280,0.2846
4.8285,-0.9362
4.8290,-2.157
4.8295,-1.241
4.8300,0.5898
4.8305,0.895
4.8310,-0.02059
4.8315,-0.631
4.8320,0.5898
4.8325,1.811
4.8330,1.2
4.8335,-0.02059
4.8340,-1.241
4.8345,-1.852
4.8350,-1.852
4.8355,-2.157
4.8360,-1.547
4.8365,-0.9362
4.8370,-0.9362
4.8375,-0.9362
4.8380,-0.02059
4.8385,0.895
4.8390,0.895
4.8395,-0.3258
