CSV File Version 2
Avi TimeStamp, Frame,Spot x,Spot y,Pupil x,Pupil y,Pupil r,Scene x,Scene y,Mouse x, Mouse y
 0:00:09.27, 279, 304.26,315.71,294.16,316.62,51.07,219.33,306.23,726.00,601.00
 0:00:09.31, 280, 304.94,315.99,-2000.00,-2000.00,-2000.00,221.64,307.15,726.00,601.00
 0:00:09.34, 281, 305.31,315.80,-2000.00,-2000.00,-2000.00,222.83,306.20,726.00,601.00
 0:00:09.37, 282, 305.53,315.76,295.32,316.08,51.07,222.15,304.22,726.00,601.00
 0:00:09.41, 283, 305.93,315.72,294.76,315.68,51.48,218.61,302.82,726.00,601.00
 0:00:09.44, 284, 306.02,315.75,292.93,315.92,50.15,212.32,303.75,726.00,601.00
 0:00:09.48, 285, 306.12,315.89,297.98,317.06,51.92,222.37,305.56,726.00,601.00
 0:00:09.51, 286, 306.23,315.64,296.00,316.13,51.23,223.29,304.42,726.00,601.00
 0:00:09.54, 287, 306.31,315.62,297.29,316.06,51.54,223.62,303.72,726.00,601.00
 0:00:09.58, 288, 306.42,315.50,298.35,315.92,52.38,227.49,303.01,726.00,601.00
 0:00:09.61, 289, 306.43,315.45,298.05,315.58,52.19,227.77,302.31,726.00,601.00
 0:00:09.64, 290, 306.50,315.54,297.38,314.66,51.69,225.47,299.83,726.00,601.00
 0:00:09.68, 291, 306.51,315.43,297.46,314.82,51.59,224.60,299.04,726.00,601.00
 0:00:09.71, 292, 306.81,315.28,297.72,314.27,52.01,224.85,298.26,726.00,601.00
 0:00:09.74, 293, 306.95,315.06,297.89,314.55,51.85,224.75,298.95,726.00,601.00
 0:00:09.78, 294, 306.92,314.94,298.52,315.17,51.57,226.39,301.45,726.00,601.00
 0:00:09.81, 295, 307.12,315.93,296.74,316.21,50.48,222.71,304.52,726.00,601.00
 0:00:09.84, 296, 307.23,316.00,299.93,316.82,51.90,227.79,304.06,726.00,601.00
 0:00:09.88, 297, 307.34,315.94,300.24,316.65,51.40,232.10,303.80,726.00,601.00
 0:00:09.91, 298, 305.42,296.85,-2000.00,-2000.00,-2000.00,221.73,221.09,726.00,601.00
 0:00:09.94, 299, 302.82,283.50,-2000.00,-2000.00,-2000.00,211.25,162.11,726.00,601.00
 0:00:09.98, 300, 304.87,288.13,300.86,256.43,51.25,231.32,179.41,726.00,601.00
 0:00:10.01, 301, 306.40,289.65,302.06,260.06,51.21,238.75,185.67,726.00,601.00
 0:00:10.04, 302, 307.85,290.81,303.47,261.97,51.26,238.36,189.84,726.00,601.00
 0:00:10.08, 303, 308.57,291.52,304.83,263.08,51.68,239.13,191.15,726.00,601.00
 0:00:10.11, 304, 308.90,291.68,304.65,263.53,51.78,238.29,191.64,726.00,601.00
 0:00:10.14, 305, 308.15,290.30,304.11,259.59,51.10,236.69,183.18,726.00,601.00
 0:00:10.18, 306, 307.28,289.66,302.20,260.20,50.62,234.34,184.27,726.00,601.00
 0:00:10.21, 307, 307.29,289.39,302.17,259.85,50.51,234.02,186.25,726.00,601.00
 0:00:10.24, 308, 307.81,289.26,302.08,259.59,50.07,233.03,186.04,726.00,601.00
 0:00:10.28, 309, 309.75,290.11,306.98,261.69,50.62,241.12,190.30,726.00,601.00
 0:00:10.31, 310, 309.68,289.68,306.88,260.70,50.37,242.40,188.55,726.00,601.00
 0:00:10.34, 311, 309.76,289.95,305.98,261.51,49.62,240.24,190.29,726.00,601.00
 0:00:10.38, 312, 309.71,290.01,306.74,261.28,49.80,240.85,189.93,726.00,601.00
 0:00:10.41, 313, 309.47,290.34,306.56,262.75,49.91,241.88,192.85,726.00,601.00
 0:00:10.44, 314, 308.83,288.31,306.69,256.13,49.43,242.78,178.97,726.00,601.00
 0:00:10.48, 315, 307.75,284.20,305.67,252.14,49.79,243.04,170.27,726.00,601.00
 0:00:10.51, 316, 308.25,283.42,-2000.00,-2000.00,-2000.00,244.50,166.78,726.00,601.00
 0:00:10.54, 317, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,726.00,601.00
 0:00:10.58, 318, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,726.00,601.00
 0:00:10.61, 319, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,726.00,601.00
 0:00:10.64, 320, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,726.00,601.00
 0:00:10.68, 321, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,726.00,601.00
 0:00:10.71, 322, 308.24,288.51,304.85,259.64,49.49,242.47,191.06,726.00,601.00
 0:00:10.74, 323, 309.16,288.05,306.82,257.63,49.80,243.59,184.17,726.00,601.00
 0:00:10.78, 324, 309.81,288.04,307.37,257.72,49.50,244.29,183.05,726.00,601.00
 0:00:10.81, 325, 309.76,287.95,306.94,258.45,49.56,242.61,185.24,726.00,601.00
 0:00:10.84, 326, 309.84,288.27,306.91,258.87,49.20,242.10,187.17,726.00,601.00
 0:00:10.88, 327, 309.79,288.18,307.85,258.20,49.71,244.12,185.14,726.00,601.00
 0:00:10.91, 328, 309.84,288.27,306.91,258.30,49.51,243.02,184.72,726.00,601.00
 0:00:10.94, 329, 309.84,288.27,307.02,257.85,49.92,242.01,183.44,726.00,601.00
 0:00:10.98, 330, 309.91,288.21,307.09,258.73,49.89,242.28,185.21,726.00,601.00
 0:00:11.01, 331, 311.82,290.61,311.51,264.49,50.32,250.85,198.45,726.00,601.00
 0:00:11.04, 332, 311.58,290.51,309.32,263.44,49.88,246.82,196.80,726.00,601.00
 0:00:11.08, 333, 311.64,290.75,310.53,263.76,50.34,247.53,196.26,726.00,601.00
 0:00:11.11, 334, 311.58,290.51,-2000.00,-2000.00,-2000.00,247.30,195.19,726.00,601.00
 0:00:11.14, 335, 311.57,290.81,310.46,264.10,50.50,248.80,196.76,726.00,601.00
 0:00:11.18, 336, 312.15,290.95,312.18,264.49,50.71,252.28,197.81,726.00,601.00
 0:00:11.21, 337, 312.28,290.89,311.97,264.40,50.73,252.35,197.76,726.00,601.00
 0:00:11.24, 338, 316.83,291.50,319.28,265.22,50.50,263.27,198.96,726.00,601.00
 0:00:11.28, 339, 316.69,291.47,319.51,265.86,50.91,262.53,200.03,726.00,601.00
 0:00:11.31, 340, 316.94,291.93,320.11,265.98,51.00,264.25,200.66,726.00,601.00
 0:00:11.34, 341, 316.85,292.04,320.10,267.12,50.97,264.60,202.34,726.00,601.00
 0:00:11.38, 342, 316.82,292.47,320.11,267.15,50.84,264.90,203.08,726.00,601.00
 0:00:11.41, 343, 316.74,292.83,320.02,268.63,51.25,265.00,205.31,726.00,601.00
 0:00:11.44, 344, 316.71,293.18,319.64,268.74,50.76,264.25,206.15,726.00,601.00
 0:00:11.48, 345, 316.83,293.50,320.12,268.76,50.94,264.77,205.02,726.00,601.00
 0:00:11.51, 346, 316.86,293.81,319.85,269.98,51.04,264.50,206.92,726.00,601.00
 0:00:11.54, 347, 316.95,294.07,319.88,270.92,50.89,264.25,209.77,726.00,601.00
 0:00:11.58, 348, 316.93,294.05,320.40,270.58,50.81,265.32,209.37,726.00,601.00
 0:00:11.61, 349, 317.08,294.04,320.33,270.21,50.72,265.54,208.05,726.00,601.00
 0:00:11.64, 350, 308.29,288.55,304.27,260.14,50.49,237.38,188.71,726.00,601.00
 0:00:11.68, 351, 307.73,289.11,303.41,261.18,50.38,236.87,192.92,726.00,601.00
 0:00:11.71, 352, 308.35,289.27,304.97,261.93,50.75,240.09,194.35,726.00,601.00
 0:00:11.74, 353, 308.39,289.40,304.55,260.78,50.39,239.39,191.78,726.00,601.00
 0:00:11.78, 354, 308.60,289.52,303.96,261.96,50.29,237.14,192.95,726.00,601.00
 0:00:11.81, 355, 308.77,289.80,304.94,262.77,50.52,238.23,195.88,726.00,601.00
 0:00:11.84, 356, 308.85,290.12,304.85,263.18,50.71,238.74,196.85,726.00,601.00
 0:00:11.88, 357, 308.70,290.41,303.67,263.78,50.55,235.84,197.85,726.00,601.00
 0:00:11.91, 358, 305.61,290.21,299.20,266.35,50.33,228.34,205.13,726.00,601.00
 0:00:11.95, 359, 305.21,290.29,299.28,264.59,50.58,230.71,204.21,726.00,601.00
 0:00:11.98, 360, 305.38,290.17,298.33,264.94,50.31,229.16,202.82,726.00,601.00
 0:00:12.01, 361, 305.39,290.14,299.36,263.85,50.64,230.03,200.77,726.00,601.00
 0:00:12.05, 362, 305.21,290.00,298.99,264.58,50.70,230.60,201.46,726.00,601.00
 0:00:12.08, 363, 305.26,289.88,-2000.00,-2000.00,-2000.00,230.71,200.91,726.00,601.00
 0:00:12.11, 364, 305.30,289.93,299.00,263.24,50.52,230.35,199.37,726.00,601.00
 0:00:12.15, 365, 305.50,289.75,299.28,264.47,50.83,230.66,201.23,726.00,601.00
 0:00:12.18, 366, 309.29,291.08,305.80,264.72,51.01,241.30,202.00,726.00,601.00
 0:00:12.21, 367, 309.42,291.25,306.76,264.28,51.09,242.44,197.27,726.00,601.00
 0:00:12.25, 368, 309.54,291.59,301.88,264.99,49.63,231.41,198.15,726.00,601.00
 0:00:12.28, 369, 309.46,291.45,305.36,266.21,51.03,233.90,201.34,726.00,601.00
 0:00:12.31, 370, 309.61,291.66,305.28,264.82,50.79,237.82,199.29,726.00,601.00
 0:00:12.35, 371, 309.62,291.49,304.50,265.08,51.09,235.42,197.87,726.00,601.00
 0:00:12.38, 372, 309.82,291.62,305.34,265.35,50.82,236.24,199.19,726.00,601.00
 0:00:12.41, 373, 311.03,291.21,306.80,264.31,50.27,238.61,196.86,726.00,601.00
 0:00:12.45, 374, 311.05,291.08,307.92,264.84,50.87,240.35,198.11,726.00,601.00
 0:00:12.48, 375, 311.12,290.92,308.16,264.47,50.68,242.13,198.30,726.00,601.00
 0:00:12.51, 376, 311.14,291.11,309.01,264.56,50.87,244.27,198.21,726.00,601.00
 0:00:12.55, 377, 311.42,291.03,308.86,264.54,50.90,244.51,197.84,726.00,601.00
 0:00:12.58, 378, 311.35,291.08,308.92,265.30,50.64,244.06,199.94,726.00,601.00
 0:00:12.61, 379, 311.94,291.05,308.83,264.62,50.54,243.24,199.09,726.00,601.00
 0:00:12.65, 380, 311.99,291.19,309.71,265.32,50.88,243.86,199.92,726.00,601.00
 0:00:12.68, 381, 310.24,291.57,306.90,266.18,50.78,240.48,202.36,726.00,601.00
 0:00:12.71, 382, 307.32,292.14,300.20,267.46,50.29,228.89,205.66,726.00,601.00
 0:00:12.75, 383, 307.32,292.14,299.28,268.13,49.63,225.29,207.71,726.00,601.00
 0:00:12.78, 384, 307.35,292.16,301.39,267.85,50.73,229.27,207.61,726.00,601.00
 0:00:12.81, 385, 307.49,292.14,301.38,267.46,50.73,231.51,206.05,726.00,601.00
 0:00:12.85, 386, 307.49,291.96,301.53,267.99,50.87,231.61,207.18,726.00,601.00
 0:00:12.88, 387, 307.79,292.11,301.27,267.12,51.13,230.69,206.01,726.00,601.00
 0:00:12.91, 388, 307.94,291.93,302.01,267.45,51.28,231.24,205.48,726.00,601.00
 0:00:12.95, 389, 307.79,291.90,301.15,266.66,50.86,229.86,204.44,726.00,601.00
 0:00:12.98, 390, 307.94,291.93,301.70,266.90,51.25,230.29,204.08,726.00,601.00
 0:00:13.01, 391, 316.87,293.06,319.77,269.47,51.78,262.46,208.41,726.00,601.00
 0:00:13.05, 392, 317.41,293.61,318.77,269.84,51.63,260.83,208.99,726.00,601.00
 0:00:13.08, 393, 317.73,293.62,318.75,270.13,51.28,257.93,208.79,726.00,601.00
 0:00:13.11, 394, 318.06,293.11,319.92,269.92,51.48,259.57,209.12,726.00,601.00
 0:00:13.15, 395, 319.84,291.51,322.32,268.01,51.48,263.48,207.04,726.00,601.00
 0:00:13.18, 396, 317.62,279.72,319.43,246.39,50.45,256.51,166.90,726.00,601.00
 0:00:13.21, 397, 315.16,282.32,314.54,248.64,50.95,249.98,174.37,726.00,601.00
 0:00:13.25, 398, 314.86,284.77,314.14,251.01,51.09,249.09,173.48,726.00,601.00
 0:00:13.28, 399, 314.65,285.57,313.80,251.17,50.73,248.61,169.28,726.00,601.00
 0:00:13.31, 400, 314.76,285.65,314.05,252.19,50.80,249.15,169.83,726.00,601.00
 0:00:13.35, 401, 314.83,285.80,313.92,252.00,50.55,248.81,170.27,726.00,601.00
 0:00:13.38, 402, 314.94,285.74,314.00,251.78,50.54,248.51,169.12,726.00,601.00
 0:00:13.41, 403, 314.91,285.98,314.04,251.41,50.40,248.44,167.78,726.00,601.00
 0:00:13.45, 404, 315.39,285.17,314.90,250.63,50.31,249.86,165.49,726.00,601.00
 0:00:13.48, 405, 313.70,289.88,312.24,258.06,48.35,246.28,180.70,726.00,601.00
 0:00:13.51, 406, 305.73,306.44,-2000.00,-2000.00,-2000.00,223.64,254.74,726.00,601.00
 0:00:13.55, 407, 308.53,308.09,-2000.00,-2000.00,-2000.00,233.22,261.27,726.00,601.00
 0:00:13.58, 408, 309.49,308.86,-2000.00,-2000.00,-2000.00,236.53,264.39,726.00,601.00
 0:00:13.61, 409, 310.06,309.73,303.86,306.97,50.33,236.23,281.78,726.00,601.00
 0:00:13.65, 410, 310.14,310.13,-2000.00,-2000.00,-2000.00,236.59,283.48,726.00,601.00
 0:00:13.68, 411, 310.53,310.31,-2000.00,-2000.00,-2000.00,237.89,284.15,726.00,601.00
 0:00:13.71, 412, 310.59,310.77,-2000.00,-2000.00,-2000.00,238.20,286.12,726.00,601.00
 0:00:13.75, 413, 310.73,310.85,303.42,308.93,48.92,233.03,294.23,726.00,601.00
 0:00:13.78, 414, 310.82,310.84,305.03,308.43,50.21,234.69,292.27,726.00,601.00
 0:00:13.81, 415, 310.83,310.69,-2000.00,-2000.00,-2000.00,234.68,291.61,726.00,601.00
 0:00:13.85, 416, 310.77,310.65,-2000.00,-2000.00,-2000.00,234.46,291.45,726.00,601.00
 0:00:13.88, 417, 310.71,310.53,-2000.00,-2000.00,-2000.00,234.22,290.97,726.00,601.00
 0:00:13.91, 418, 311.09,310.63,-2000.00,-2000.00,-2000.00,235.52,291.28,726.00,601.00
 0:00:13.95, 419, 311.06,310.28,303.61,306.58,49.72,232.38,287.78,726.00,601.00
 0:00:13.98, 420, 310.59,310.33,303.59,306.49,50.55,230.61,286.83,726.00,601.00
 0:00:14.01, 421, 310.84,310.15,-2000.00,-2000.00,-2000.00,231.39,285.97,726.00,601.00
 0:00:14.05, 422, 310.91,310.21,-2000.00,-2000.00,-2000.00,231.62,286.21,726.00,601.00
 0:00:14.08, 423, 311.09,310.01,-2000.00,-2000.00,-2000.00,232.17,285.31,726.00,601.00
 0:00:14.11, 424, 310.90,309.83,-2000.00,-2000.00,-2000.00,231.51,284.57,726.00,601.00
 0:00:14.15, 425, 310.75,309.68,-2000.00,-2000.00,-2000.00,230.97,283.99,726.00,601.00
 0:00:14.18, 426, 310.61,309.23,-2000.00,-2000.00,-2000.00,230.43,282.06,726.00,601.00
 0:00:14.21, 427, 310.72,309.18,-2000.00,-2000.00,-2000.00,230.77,281.80,726.00,601.00
 0:00:14.25, 428, 310.56,309.09,-2000.00,-2000.00,-2000.00,230.21,281.46,726.00,601.00
 0:00:14.28, 429, 310.46,309.08,-2000.00,-2000.00,-2000.00,229.89,281.48,726.00,601.00
 0:00:14.31, 430, 310.44,308.91,-2000.00,-2000.00,-2000.00,229.80,280.75,726.00,601.00
 0:00:14.35, 431, 310.38,309.11,-2000.00,-2000.00,-2000.00,229.62,281.61,726.00,601.00
 0:00:14.38, 432, 310.50,309.00,-2000.00,-2000.00,-2000.00,230.00,281.10,726.00,601.00
 0:00:14.42, 433, 310.50,309.00,-2000.00,-2000.00,-2000.00,230.00,281.10,726.00,601.00
 0:00:14.45, 434, 310.56,309.09,-2000.00,-2000.00,-2000.00,230.21,281.46,726.00,601.00
 0:00:14.48, 435, 310.76,309.00,-2000.00,-2000.00,-2000.00,230.85,281.03,726.00,601.00
 0:00:14.52, 436, 310.67,308.97,-2000.00,-2000.00,-2000.00,230.56,280.93,726.00,601.00
 0:00:14.55, 437, 310.82,309.09,-2000.00,-2000.00,-2000.00,231.07,281.39,726.00,601.00
 0:00:14.58, 438, 310.73,308.61,-2000.00,-2000.00,-2000.00,230.66,279.33,726.00,601.00
 0:00:14.62, 439, 310.93,309.06,303.90,304.78,50.36,231.80,283.49,726.00,601.00
 0:00:14.65, 440, 310.82,308.56,-2000.00,-2000.00,-2000.00,231.30,281.38,726.00,601.00
 0:00:14.68, 441, 310.95,308.64,305.69,304.41,51.28,235.80,283.96,726.00,601.00
 0:00:14.72, 442, 310.81,308.31,305.62,304.50,51.46,238.06,285.03,726.00,601.00
 0:00:14.75, 443, 310.51,306.67,-2000.00,-2000.00,-2000.00,236.74,278.07,726.00,601.00
 0:00:14.78, 444, 310.46,307.08,305.58,298.95,51.42,238.10,273.25,726.00,601.00
 0:00:14.82, 445, 310.65,307.16,304.69,300.81,50.74,236.44,274.29,726.00,601.00
 0:00:14.85, 446, 311.16,307.23,304.59,301.22,50.82,234.13,277.61,726.00,601.00
 0:00:14.88, 447, 311.25,307.08,306.26,300.12,51.90,236.69,275.11,726.00,601.00
 0:00:14.92, 448, 311.28,306.78,-2000.00,-2000.00,-2000.00,236.73,273.82,726.00,601.00
 0:00:14.95, 449, 311.29,307.00,-2000.00,-2000.00,-2000.00,236.80,274.75,726.00,601.00
 0:00:14.98, 450, 310.75,307.25,-2000.00,-2000.00,-2000.00,235.07,275.97,726.00,601.00
 0:00:15.02, 451, 310.72,307.11,305.37,299.71,51.45,236.97,273.01,726.00,601.00
 0:00:15.05, 452, 310.67,306.81,305.08,300.97,51.56,236.59,275.99,726.00,601.00
 0:00:15.08, 453, 310.82,306.43,305.58,301.04,51.80,237.51,278.95,726.00,601.00
 0:00:15.12, 454, 313.30,307.63,-2000.00,-2000.00,-2000.00,245.86,283.51,726.00,601.00
 0:00:15.15, 455, 316.53,308.51,315.16,303.66,51.84,253.75,283.37,726.00,601.00
 0:00:15.18, 456, 316.53,308.51,314.71,303.46,52.01,251.06,280.72,726.00,601.00
 0:00:15.22, 457, 316.57,308.42,314.81,303.57,51.73,250.72,280.86,726.00,601.00
 0:00:15.25, 458, 316.61,308.49,313.91,303.47,51.21,248.51,281.05,726.00,601.00
 0:00:15.28, 459, 316.66,308.31,315.42,303.63,52.07,250.94,281.21,726.00,601.00
 0:00:15.32, 460, 315.70,308.41,313.54,303.12,51.69,249.35,280.57,726.00,601.00
 0:00:15.35, 461, 307.92,306.42,-2000.00,-2000.00,-2000.00,223.35,273.88,726.00,601.00
 0:00:15.38, 462, 307.92,306.94,300.21,300.00,51.58,226.73,274.96,726.00,601.00
 0:00:15.42, 463, 308.00,307.00,300.79,300.98,52.19,229.87,277.18,726.00,601.00
 0:00:15.45, 464, 307.85,307.00,-2000.00,-2000.00,-2000.00,229.39,277.22,726.00,601.00
 0:00:15.48, 465, 308.00,307.00,-2000.00,-2000.00,-2000.00,229.87,277.18,726.00,601.00
 0:00:15.52, 466, 307.88,307.15,299.76,301.56,51.74,228.12,279.75,726.00,601.00
 0:00:15.55, 467, 311.93,307.89,308.36,302.22,52.09,242.84,279.78,726.00,601.00
 0:00:15.58, 468, 312.38,308.00,307.58,302.46,51.82,241.46,279.21,726.00,601.00
 0:00:15.62, 469, 312.46,308.04,305.71,302.15,50.58,234.71,278.88,726.00,601.00
 0:00:15.65, 470, 312.04,308.08,307.29,302.08,51.68,236.64,278.00,726.00,601.00
 0:00:15.68, 471, 313.59,308.40,309.01,301.91,50.68,241.62,276.65,726.00,601.00
 0:00:15.72, 472, 315.71,308.89,314.56,303.01,51.73,250.89,277.26,726.00,601.00
 0:00:15.75, 473, 315.94,308.66,314.04,303.40,51.75,251.29,278.56,726.00,601.00
 0:00:15.78, 474, 316.06,308.63,315.37,303.22,52.06,253.22,279.14,726.00,601.00
 0:00:15.82, 475, 316.22,308.41,315.84,302.77,51.91,255.43,278.03,726.00,601.00
 0:00:15.85, 476, 316.37,308.41,314.72,303.09,51.51,252.76,279.00,726.00,601.00
 0:00:15.88, 477, 316.23,308.31,315.30,303.17,52.02,252.67,279.71,726.00,601.00
 0:00:15.92, 478, 316.37,308.41,315.26,302.20,51.83,253.29,277.49,726.00,601.00
 0:00:15.95, 479, 316.43,308.22,315.34,302.51,52.15,253.02,276.97,726.00,601.00
 0:00:15.98, 480, 316.38,308.11,315.34,302.41,51.71,253.11,277.73,726.00,601.00
 0:00:16.02, 481, 316.43,308.22,315.63,301.80,51.83,253.79,276.21,726.00,601.00
 0:00:16.05, 482, 316.38,308.11,314.37,301.83,51.37,250.98,275.48,726.00,601.00
 0:00:16.08, 483, 316.05,308.10,315.09,301.36,51.85,251.74,274.62,726.00,601.00
 0:00:16.12, 484, 313.82,306.12,309.21,296.93,50.32,241.57,265.50,726.00,601.00
 0:00:16.15, 485, 314.00,306.47,310.96,298.40,51.21,243.70,268.45,726.00,601.00
 0:00:16.18, 486, 314.18,306.91,-2000.00,-2000.00,-2000.00,244.38,270.32,726.00,601.00
 0:00:16.22, 487, 314.26,306.88,311.93,298.95,50.91,247.53,270.11,726.00,601.00
 0:00:16.25, 488, 314.26,307.17,-2000.00,-2000.00,-2000.00,247.56,271.36,726.00,601.00
 0:00:16.28, 489, 314.05,307.62,311.67,300.19,50.79,247.85,272.03,726.00,601.00
 0:00:16.32, 490, 312.38,303.45,310.80,289.04,50.24,247.01,247.64,726.00,601.00
 0:00:16.35, 491, 313.16,304.11,310.89,290.87,50.28,249.03,248.61,726.00,601.00
 0:00:16.38, 492, 313.80,304.29,-2000.00,-2000.00,-2000.00,251.16,249.32,726.00,601.00
 0:00:16.42, 493, 313.91,304.14,-2000.00,-2000.00,-2000.00,251.47,248.63,726.00,601.00
 0:00:16.45, 494, 314.14,304.26,313.41,293.71,51.47,252.54,256.18,726.00,601.00
 0:00:16.48, 495, 314.43,304.42,-2000.00,-2000.00,-2000.00,253.50,256.83,726.00,601.00
 0:00:16.52, 496, 318.17,305.03,321.60,294.32,50.92,267.96,259.71,726.00,601.00
 0:00:16.55, 497, 318.25,305.08,320.80,294.15,50.58,266.54,257.91,726.00,601.00
 0:00:16.58, 498, 318.28,305.41,-2000.00,-2000.00,-2000.00,266.69,259.34,726.00,601.00
 0:00:16.62, 499, 318.24,305.38,320.73,293.18,50.02,265.10,254.72,726.00,601.00
 0:00:16.65, 500, 318.36,305.47,320.61,294.77,49.86,264.68,256.67,726.00,601.00
 0:00:16.68, 501, 318.33,305.06,320.48,294.43,49.83,264.05,258.07,726.00,601.00
 0:00:16.72, 502, 321.68,305.58,-2000.00,-2000.00,-2000.00,275.30,260.88,726.00,601.00
 0:00:16.75, 503, 325.92,305.81,333.98,296.95,49.48,286.66,264.70,726.00,601.00
 0:00:16.78, 504, 326.12,305.91,334.56,295.82,49.93,286.73,262.81,726.00,601.00
 0:00:16.82, 505, 326.00,305.79,334.23,295.65,49.79,286.29,260.73,726.00,601.00
 0:00:16.85, 506, 325.93,305.70,333.93,295.19,49.91,285.53,259.75,726.00,601.00
 0:00:16.89, 507, 325.77,305.72,334.21,295.60,49.94,286.21,260.44,726.00,601.00
 0:00:16.92, 508, 325.66,305.63,333.58,294.29,49.94,285.47,257.59,726.00,601.00
 0:00:16.95, 509, 327.37,305.83,336.38,295.34,49.48,289.37,258.52,726.00,601.00
 0:00:16.99, 510, 329.74,306.13,341.11,296.46,50.04,296.98,261.71,726.00,601.00
 0:00:17.02, 511, 329.73,306.09,340.52,296.08,49.81,295.90,261.43,726.00,601.00
 0:00:17.05, 512, 329.68,306.19,341.08,295.75,49.96,296.57,260.04,726.00,601.00
 0:00:17.09, 513, 329.75,306.12,340.81,296.22,50.18,296.61,260.64,726.00,601.00
 0:00:17.12, 514, 329.60,306.35,340.60,295.98,50.12,295.85,260.60,726.00,601.00
 0:00:17.15, 515, 325.62,310.15,334.61,305.71,50.73,287.66,281.17,726.00,601.00
 0:00:17.19, 516, 326.25,310.29,335.54,304.95,50.69,290.83,281.07,726.00,601.00
 0:00:17.22, 517, 326.32,310.32,335.51,304.67,50.61,290.30,278.91,726.00,601.00
 0:00:17.25, 518, 326.49,310.22,335.62,304.53,51.07,290.11,278.21,726.00,601.00
 0:00:17.29, 519, 326.49,310.23,335.85,305.09,51.12,290.45,279.75,726.00,601.00
 0:00:17.32, 520, 326.43,310.15,335.46,305.64,51.48,289.97,282.02,726.00,601.00
 0:00:17.35, 521, 326.86,310.77,336.20,306.20,51.68,290.86,283.70,726.00,601.00
 0:00:17.39, 522, 327.40,311.69,336.42,308.18,51.92,290.71,285.10,726.00,601.00
 0:00:17.42, 523, 327.56,311.68,336.94,307.86,51.90,290.74,284.39,726.00,601.00
 0:00:17.45, 524, 327.53,311.53,336.70,307.23,52.05,290.41,284.18,726.00,601.00
 0:00:17.49, 525, 320.59,314.55,323.82,315.84,52.23,269.90,299.98,726.00,601.00
 0:00:17.52, 526, 320.99,314.87,324.43,315.05,52.27,271.13,300.29,726.00,601.00
 0:00:17.55, 527, 321.21,314.81,324.85,314.98,52.12,271.50,298.45,726.00,601.00
 0:00:17.59, 528, 321.34,314.51,325.31,314.96,52.23,272.48,298.70,726.00,601.00
 0:00:17.62, 529, 321.64,314.54,325.54,315.36,52.55,273.05,300.29,726.00,601.00
 0:00:17.65, 530, 321.81,314.61,324.74,315.68,51.78,270.59,301.52,726.00,601.00
 0:00:17.69, 531, 321.97,314.78,324.46,315.99,51.58,268.40,302.43,726.00,601.00
 0:00:17.72, 532, 322.11,314.97,325.31,316.51,51.93,269.65,303.30,726.00,601.00
 0:00:17.75, 533, 322.29,314.75,325.88,315.80,52.06,271.40,301.88,726.00,601.00
 0:00:17.79, 534, 320.92,314.72,323.16,315.99,52.52,266.94,302.39,726.00,601.00
 0:00:17.82, 535, 318.93,314.37,320.85,314.97,52.31,263.68,300.86,726.00,601.00
 0:00:17.85, 536, 319.03,314.25,320.93,313.95,52.30,265.28,298.12,726.00,601.00
 0:00:17.89, 537, 318.85,314.35,320.15,314.78,51.92,263.59,299.17,726.00,601.00
 0:00:17.92, 538, 319.07,314.35,319.60,314.33,51.78,261.39,298.98,726.00,601.00
 0:00:17.95, 539, 319.09,314.46,320.72,314.52,52.18,262.91,298.70,726.00,601.00
 0:00:17.99, 540, 319.21,313.64,320.72,312.42,51.84,263.75,294.41,726.00,601.00
 0:00:18.02, 541, 317.82,310.17,318.55,306.72,51.57,259.43,283.94,726.00,601.00
 0:00:18.05, 542, 318.57,310.31,319.12,306.59,51.65,260.45,285.51,726.00,601.00
 0:00:18.09, 543, 318.99,310.31,319.96,306.00,51.70,260.79,283.54,726.00,601.00
 0:00:18.12, 544, 318.99,310.15,320.60,306.31,51.70,262.37,283.70,726.00,601.00
 0:00:18.15, 545, 319.18,310.28,320.38,306.45,51.72,262.41,284.69,726.00,601.00
 0:00:18.19, 546, 319.30,310.39,320.65,306.55,51.10,262.22,284.65,726.00,601.00
 0:00:18.22, 547, 319.51,310.19,320.25,305.96,51.17,260.94,283.27,726.00,601.00
 0:00:18.25, 548, 319.42,310.09,320.63,305.25,51.08,260.93,281.42,726.00,601.00
 0:00:18.29, 549, 319.45,310.06,321.18,305.25,51.06,262.85,280.79,726.00,601.00
 0:00:18.32, 550, 319.34,309.91,319.91,305.65,50.54,260.59,282.10,726.00,601.00
 0:00:18.35, 551, 318.93,310.37,319.55,307.19,50.65,259.21,286.37,726.00,601.00
 0:00:18.39, 552, 317.78,313.40,317.01,310.57,49.70,255.45,292.31,726.00,601.00
 0:00:18.42, 553, 317.40,315.63,317.11,314.48,50.26,255.98,295.70,726.00,601.00
 0:00:18.45, 554, 317.67,315.33,317.25,314.85,49.93,256.97,295.83,726.00,601.00
